Date,asset_return,asset_name,HICP,HICP_YoY,HICP_MoM,HICP_12m_avg,high_inflation,roll_corr_12m,roll_corr_24m
2011-04-30,0.009241984518935,Inflation Linked Bonds,74.51,2.843340234644587,0.5668781212039509,2.05742871029036,1,0.1280734041704636,-0.13769704803649666
2011-05-31,0.0119371367190277,Inflation Linked Bonds,74.52,2.7295285359801413,0.0134210173130977,2.1447156060907804,1,0.2453917457229429,-0.0876412264040023
2011-06-30,-0.0034473439843218,Inflation Linked Bonds,74.51,2.7157430383236925,-0.013419216317756,2.247449835221747,1,0.08309609437724025,-0.09311254441029411
2011-07-31,-0.0123776733913053,Inflation Linked Bonds,74.09,2.5751072961373467,-0.5636827271507161,2.3188697867528845,1,0.13499223799585958,-0.07470860520801038
2011-08-31,0.0002188774401576,Inflation Linked Bonds,74.22,2.556307862373908,0.1754622756107382,2.4009012899039264,1,0.5304215564557042,-0.018054082617427043
2011-09-30,-0.0095753997187526,Inflation Linked Bonds,74.77,2.988980716253442,0.7410401509027276,2.4932798634845024,1,0.34967218805779665,-0.0060626274723019164
2011-10-31,-0.023037391831907,Inflation Linked Bonds,75.03,3.0490317264112,0.3477330480139207,2.585179711683289,1,0.1822828619961844,-0.18119412501286963
2011-11-30,-0.0482922046085961,Inflation Linked Bonds,75.09,3.032381997804623,0.0799680127948843,2.678226880684139,1,-0.6160166616174251,-0.2716248502261527
2011-12-31,0.0556149758801434,Inflation Linked Bonds,75.34,2.755046372067671,0.3329338127580294,2.7230935987802574,1,-0.35800292156078056,-0.09820635159981116
2012-01-31,0.0216705547977407,Inflation Linked Bonds,74.74,2.664835164835156,-0.7963897000265563,2.7519095064612387,0,-0.44177231945008305,-0.13617157441261932
2012-02-29,0.0445706123161995,Inflation Linked Bonds,75.11,2.7356038845575137,0.4950495049504955,2.776709900231813,0,-0.4560005989031646,-0.07225715911105673
2012-03-31,-0.0072257928896298,Inflation Linked Bonds,76.08,2.685922526656759,1.2914392224737004,2.7776524463371697,0,-0.4378060200299448,-0.027643533073623144
2012-04-30,-0.0072783039275554,Inflation Linked Bonds,76.43,2.5768353241175657,0.4600420609884414,2.7554437037932518,0,-0.3916919961035522,-0.031048495671946154
2012-05-31,0.0032109927301497,Inflation Linked Bonds,76.33,2.428878153515845,-0.1308386759126145,2.73038950525456,0,-0.352935948296465,-0.010068690730258541
2012-06-30,-0.0076283360895906,Inflation Linked Bonds,76.27,2.3620990471077574,-0.0786060526660636,2.7009191726532324,0,-0.26678136335199043,-0.07652137836991144
2012-07-31,0.0344030206874172,Inflation Linked Bonds,75.87,2.4024834660548056,-0.5244526025960261,2.686533853479687,0,-0.3825338194600583,-0.04884136900840965
2012-08-31,0.0034818554967326,Inflation Linked Bonds,76.16,2.6138507140932354,0.3822327665743863,2.691329091122965,0,-0.393249116181364,0.051867089926780144
2012-09-30,0.0021231920785156,Inflation Linked Bonds,76.72,2.6079978601043274,0.7352941176470562,2.659580519777205,0,-0.36123353928201035,-0.0006486105375627931
2012-10-31,-0.0045475151103492,Inflation Linked Bonds,76.9,2.49233639877382,0.2346193952033504,2.61318924247409,0,-0.20087247979637562,0.0008390727540256468
2012-11-30,0.0122514694000412,Inflation Linked Bonds,76.74,2.1973631642029368,-0.2080624187256297,2.543604339673949,0,0.3508198732905385,-0.27888005286318235
2012-12-31,0.009333771035221,Inflation Linked Bonds,77.02,2.2298911600743265,0.3648683867604863,2.4998414053411704,0,0.12322389887974726,-0.27516198123187907
2013-01-31,-0.0146842102814824,Inflation Linked Bonds,76.22,1.980198019801982,-1.0386912490262246,2.44278830992174,0,0.27613218564766595,-0.16135829014767547
2013-02-28,0.0003610113700482,Inflation Linked Bonds,76.5,1.850619091998396,0.3673576489110486,2.36903957720848,0,0.013971857683987088,-0.12238994195351599
2013-03-31,0.0039692200209717,Inflation Linked Bonds,77.4,1.735015772870674,1.176470588235312,2.289797347726306,0,0.07492820328431969,-0.11054589478267396
2013-04-30,0.0145821096569194,Inflation Linked Bonds,77.33,1.1775480832133756,-0.0904392764857986,2.173190077650957,0,-0.07675492299936162,-0.1666982743308099
2013-05-31,-0.0143218711722719,Inflation Linked Bonds,77.41,1.414908947988991,0.1034527350316727,2.088692643857053,0,0.127841786436238,-0.08766785053125438
2013-06-30,-0.0281871200530661,Inflation Linked Bonds,77.5,1.61269175298282,0.1162640485725452,2.0262420360133078,0,0.30227973893467336,0.014731012996824463
2013-07-31,0.009087073287171,Inflation Linked Bonds,77.08,1.5948332674311283,-0.54193548387097,1.958937852794668,0,0.12402776491654169,0.0056061685437487066
2013-08-31,-0.0129319435638907,Inflation Linked Bonds,77.18,1.3392857142857206,0.1297353399066114,1.8527241028107084,0,0.17446659984835666,0.05534961123243788
2013-09-30,0.0088579970283684,Inflation Linked Bonds,77.55,1.0818561001042726,0.4793988079813349,1.7255456228107038,0,0.016625597656069396,0.055222752298367206
2013-10-31,0.0068349267750595,Inflation Linked Bonds,77.46,0.728218465539654,-0.1160541586073593,1.5785357950411896,0,-0.04313073481975913,0.10977300096071943
2013-11-30,-0.0049608195730662,Inflation Linked Bonds,77.39,0.8470158978368669,-0.090369222824671,1.4660068561773505,0,-0.14292125439479203,0.34660874223800164
2013-12-31,-0.0087640941600599,Inflation Linked Bonds,77.67,0.84393663983382,0.3618038506266963,1.3505106461573082,0,-0.26773957360415934,0.2928037371849811
2014-01-31,0.0087885872533211,Inflation Linked Bonds,76.8,0.7609551298871642,-1.1201235998455017,1.2489070719977402,0,-0.24010987981971074,0.20143121376508355
2014-02-28,0.0003149617901618,Inflation Linked Bonds,77.04,0.7058823529411784,0.3125000000000044,1.153512343742972,0,-0.2908661531853186,0.04877858496440621
2014-03-31,0.0042497247253698,Inflation Linked Bonds,77.76,0.4651162790697771,0.9345794392523256,1.0476873859262306,0,-0.42273976731980234,0.06183677099614482
2014-04-30,0.0099263040600448,Inflation Linked Bonds,77.88,0.7112375533428139,0.1543209876543105,1.0088281751036838,0,-0.5449717325689278,0.06135282952518917
2014-05-31,0.0107082269430545,Inflation Linked Bonds,77.79,0.4908926495285071,-0.1155624036979885,0.9318268168986436,0,-0.5379361443737474,0.007699346179540865
2014-06-30,0.0082403550522851,Inflation Linked Bonds,77.88,0.4903225806451639,0.1156961048977889,0.8382960525371722,0,-0.27501319231584465,0.020552033925534306
2014-07-31,0.0074115001490713,Inflation Linked Bonds,77.37,0.376232485729111,-0.6548536209553091,0.7367459873953375,0,-0.6134439969391479,-0.19181992288410638
2014-08-31,0.0113883083919343,Inflation Linked Bonds,77.46,0.3627882871209964,0.1163241566498607,0.6553712017982771,0,-0.3956804366614422,-0.26309719779153884
2014-09-30,-0.005779500888379,Inflation Linked Bonds,77.8,0.3223726627981982,0.4389362251484785,0.5920809153561043,0,-0.32997024454986157,-0.24187358739720036
2014-10-31,-0.0001503321415088,Inflation Linked Bonds,77.75,0.3743867802737055,-0.0642673521850878,0.5625949415839419,0,-0.300304105676087,-0.20045688933482952
2014-11-30,0.0006014189786385,Inflation Linked Bonds,77.61,0.2842744540638264,-0.1800643086816711,0.5156998212695219,0,-0.08487573036542409,-0.30010358638245416
2014-12-31,-0.0053095449901544,Inflation Linked Bonds,77.54,-0.1673747907815048,-0.0901945625563671,0.4314238687182448,0,0.5745273752630002,-0.34221812366041465
2015-01-31,0.0222076927255809,Inflation Linked Bonds,76.34,-0.5989583333333215,-1.5475883415011604,0.3180977467832043,0,-0.27985018473917384,-0.3943037640981784
2015-02-28,0.010591624406635,Inflation Linked Bonds,76.81,-0.2985462097611635,0.615666753995292,0.2343953665580091,0,-0.2815967505402231,-0.4374168264032487
2015-03-31,0.0135029944462441,Inflation Linked Bonds,77.71,-0.0643004115226442,1.1717224319749864,0.1902773090086407,0,-0.31079287824852,-0.509054458192737
2015-04-30,-0.0082728160762213,Inflation Linked Bonds,78.04,0.2054442732408956,0.4246557714580046,0.1481278690001475,1,-0.3772925349087908,-0.5387384574734693
2015-05-31,-0.0181871087618112,Inflation Linked Bonds,78.26,0.6041907700218507,0.2819067145053866,0.1575693790412594,1,-0.5749173663807581,-0.4634107892587261
2015-06-30,-0.0207468726417241,Inflation Linked Bonds,78.27,0.500770416024654,0.0127779197546473,0.1584400319895503,1,-0.6872320820760641,-0.271672059127456
2015-07-31,0.0164446853132695,Inflation Linked Bonds,77.79,0.5428460643660316,-0.6132617861249412,0.1723244968759603,1,-0.5523362478229357,-0.36249474754240085
2015-08-31,-0.022679937092897,Inflation Linked Bonds,77.79,0.4260263361735239,0.0,0.1775943342970043,1,-0.6298076356622024,-0.24561088206333648
2015-09-30,0.0058904367300676,Inflation Linked Bonds,77.96,0.2056555269922766,0.2185370870291691,0.1678679063131775,1,-0.6156749942038456,-0.3212421735737984
2015-10-31,0.0227674786662728,Inflation Linked Bonds,78.05,0.385852090032146,0.1154438173422311,0.1688233487930475,1,-0.4870053513695054,-0.3227684182881754
2015-11-30,0.0113523579648542,Inflation Linked Bonds,77.72,0.1417343125885928,-0.4228058936579071,0.1569450036701114,0,-0.48282563054923433,-0.31320227477967516
2015-12-31,-0.0239628528529914,Inflation Linked Bonds,77.73,0.2450348207376773,0.0128667009778649,0.1913124712967099,1,-0.5157250666181535,-0.22481264559679165
2016-01-31,0.0054502540524601,Inflation Linked Bonds,76.58,0.3143830233167444,-1.4794802521549075,0.2674242510175488,1,-0.37675341812121327,-0.2663612330236612
2016-02-29,-0.0093992409610002,Inflation Linked Bonds,76.71,-0.1301913813305688,0.1697571167406542,0.2814538200534316,0,-0.193446099928474,-0.2070316445137014
2016-03-31,0.0149103930132075,Inflation Linked Bonds,77.67,-0.0514734268433847,1.251466562377801,0.28252273544337,0,-0.19981417640202773,-0.2443336769368213
2016-04-30,-0.0016818180239989,Inflation Linked Bonds,77.84,-0.2562788313685282,0.2188747264066037,0.2440458100592513,0,-0.17553450498686146,-0.2677588403010202
2016-05-31,0.0083737346213761,Inflation Linked Bonds,78.16,-0.1277791975466513,0.4110996916752318,0.1830483127618761,0,-0.10625519338925976,-0.31734007074244536
2016-06-30,0.0138077386527983,Inflation Linked Bonds,78.3,0.0383288616328192,0.1791197543500544,0.1445115165625565,0,0.026152107300876103,-0.356998375398133
2016-07-31,0.0108084317970906,Inflation Linked Bonds,77.92,0.1671165959634901,-0.485312899105994,0.1132007275290114,1,-0.11533484621659644,-0.37033474967562463
2016-08-31,-0.0028290401786481,Inflation Linked Bonds,77.97,0.2313922097956,0.0641683778234147,0.0969812169975177,1,0.12896706271022235,-0.4039075055784904
2016-09-30,0.0059626379801049,Inflation Linked Bonds,78.27,0.3976398152898852,0.3847633705271303,0.1129799076889851,1,0.12799497811648072,-0.37654471822211866
2016-10-31,-0.0181166029704603,Inflation Linked Bonds,78.45,0.5124919923126248,0.229973169796871,0.123533232879025,1,-0.29909939520473133,-0.42187729724696404
2016-11-30,-0.0129497279328467,Inflation Linked Bonds,78.17,0.5790015440041207,-0.3569152326322489,0.159972168830319,1,-0.40824952421677546,-0.4537180765164746
2016-12-31,0.0223920753939965,Inflation Linked Bonds,78.58,1.0935288820275169,0.5244978892158025,0.230680007271139,1,0.09380889315900813,-0.25003055966919996
2017-01-31,-0.0191518456775388,Inflation Linked Bonds,77.91,1.7367458866544672,-0.8526342580809421,0.3492102458826159,1,-0.29547318786017135,-0.2822195414410696
2017-02-28,0.0046231907768834,Inflation Linked Bonds,78.21,1.9554165037152904,0.3850596842510656,0.5230109029697708,1,-0.260186680207604,-0.15757039063638362
2017-03-31,-0.0137569648201459,Inflation Linked Bonds,78.87,1.5449980687524123,0.8438818565400963,0.6560501942694207,1,-0.2943550248291001,-0.18518970550501027
2017-04-30,0.0103251519611047,Inflation Linked Bonds,79.31,1.8884892086330929,0.557880055788007,0.8347808642695558,1,-0.19919209806395605,-0.10573830831893098
2017-05-31,0.0019161764456714,Inflation Linked Bonds,79.25,1.394575230296824,-0.0756525028369758,0.961643733256512,1,-0.13457544603930027,-0.09414574965342015
2017-06-30,-0.0024519419600316,Inflation Linked Bonds,79.32,1.3026819923371624,0.0883280757097759,1.0670064941485409,1,-0.012320957222578331,-0.1158042199087942
2017-07-31,0.0087995701555125,Inflation Linked Bonds,78.96,1.3347022587268942,-0.4538577912254204,1.1643052993788243,1,0.14735269478141225,-0.08443429920945604
2017-08-31,0.0076993641663325,Inflation Linked Bonds,79.17,1.539053482108499,0.265957446808529,1.2732770720715658,1,0.17381855420391404,-0.0887867574678781
2017-09-30,-0.0040620743999364,Inflation Linked Bonds,79.49,1.5587070397342415,0.4041935076417813,1.3700326741085955,1,0.2887861023379623,-0.10096907076138326
2017-10-31,0.0149065664953143,Inflation Linked Bonds,79.53,1.3766730401529648,0.0503207950685702,1.4420477614286238,0,0.03766343918353429,-0.0262985935361948
2017-11-30,0.0083724043834525,Inflation Linked Bonds,79.36,1.5223231418702854,-0.2137558154155727,1.5206578945841376,1,-0.3671928918200509,0.03005129417052587
2017-12-31,-0.0057883057170033,Inflation Linked Bonds,79.64,1.3489437515907363,0.3528225806451734,1.541942467047739,0,-0.057315481270457366,-0.0701554262579485
2018-01-31,-0.0054879939800782,Inflation Linked Bonds,78.92,1.2963676036452432,-0.9040683073832212,1.5052442767969705,0,0.22716781997786453,-0.073737464809014
2018-02-28,0.0024472638222741,Inflation Linked Bonds,79.09,1.1251758087201358,0.2154080081094855,1.4360575522140409,0,0.17834811177585527,-0.14801227704726094
2018-03-31,0.0122540688033987,Inflation Linked Bonds,79.97,1.3947001394700065,1.112656467315709,1.4235327247738403,0,0.3150412650733415,-0.04965986485424585
2018-04-30,0.0008984841363288,Inflation Linked Bonds,80.29,1.2356575463371655,0.4001500562711202,1.3691300862491798,0,0.1981599408045786,-0.0884025595485726
2018-05-31,-0.0137957012114898,Inflation Linked Bonds,80.79,1.94321766561516,0.6227425582264301,1.4148502891923749,1,-0.3582211245574608,-0.1158086953734673
2018-06-30,0.0082399213157031,Inflation Linked Bonds,80.88,1.9667170953101327,0.1113999257333686,1.4701865477734557,1,-0.19206791167677562,0.027769361700212995
2018-07-31,-0.0034210833304876,Inflation Linked Bonds,80.7,2.20364741641339,-0.2225519287833766,1.5425986442473305,1,-0.24542944440567452,0.09345817366248971
2018-08-31,-0.0095356152742409,Inflation Linked Bonds,80.82,2.084122773777941,0.148698884758347,1.5880210852197838,1,-0.36159005126980304,0.014010466254890056
2018-09-30,-0.0009146165224901,Inflation Linked Bonds,81.14,2.0757327965782,0.3959415986142245,1.63110656495678,1,-0.3653766792136346,0.0706088655455453
2018-10-31,-0.0067935612689813,Inflation Linked Bonds,81.34,2.275870740601027,0.2464875523786158,1.7060397066607855,1,-0.36945504382350175,-0.1630548276597589
2018-11-30,-0.0016493467492835,Inflation Linked Bonds,80.89,1.927923387096775,-0.5532333415293911,1.7398397270963262,1,-0.341039184203575,-0.37127263660021986
2018-12-31,0.0009232382827442,Inflation Linked Bonds,80.85,1.5193370165745843,-0.0494498701940959,1.75403916584498,0,-0.4219361589466972,-0.26589885597628293
2019-01-31,0.008446964357369,Inflation Linked Bonds,80.01,1.38114546376078,-1.0389610389610282,1.7611039875212748,0,-0.575105349471621,-0.2936725879277205
2019-02-28,-0.0082799848653494,Inflation Linked Bonds,80.27,1.491971172082418,0.324959380077483,1.791670267801465,0,-0.4837264125943662,-0.2947260033690427
2019-03-31,0.0126207765295063,Inflation Linked Bonds,81.09,1.4005251969488652,1.02155226111873,1.7921556892580366,0,-0.48310284777596973,-0.3559274962563732
2019-04-30,0.0048895272013642,Inflation Linked Bonds,81.67,1.7187694607049495,0.7152546553212513,1.832415015455352,0,-0.5191201563469559,-0.4053571164374472
2019-05-31,-4.7749679873310136e-05,Inflation Linked Bonds,81.78,1.2253991830672106,0.1346883800661169,1.7725968085763562,0,-0.4653938904624771,-0.3876684678760759
2019-06-30,0.022278400332633,Inflation Linked Bonds,81.91,1.2734915924826895,0.15896307165566,1.7148280166740693,0,-0.6332604726622817,-0.4517891335609391
2019-07-31,0.0286994696344107,Inflation Linked Bonds,81.52,1.016109045848812,-0.4761323403735806,1.6158664857936875,0,-0.728319274620713,-0.527052283096795
2019-08-31,0.0133369733662007,Inflation Linked Bonds,81.64,1.0146003464489128,0.1472031403336737,1.526739616849602,0,-0.6958766536930348,-0.5542614032774204
2019-09-30,-0.0053720663479293,Inflation Linked Bonds,81.82,0.8380576780872451,0.2204801567858849,1.4236000236420228,0,-0.4519570384039509,-0.4507403312670923
2019-10-31,-0.0036456818133744,Inflation Linked Bonds,81.93,0.7253503811162965,0.1344414568565266,1.2943899936849614,0,-0.13437405170767058,-0.36149636146039654
2019-11-30,-0.0073631913085626,Inflation Linked Bonds,81.67,0.964272468784766,-0.3173440742097022,1.2140857504922942,0,0.07153600723798118,-0.3025743386954327
2019-12-31,-0.0014562997916586,Inflation Linked Bonds,81.93,1.3358070500927743,0.3183543528835653,1.19879158661881,1,0.08754167803189482,-0.3102228065765202
2020-01-31,0.0188679219040954,Inflation Linked Bonds,81.1,1.3623297087863806,-1.0130599292078712,1.19722360703761,1,0.12501192333816072,-0.3287886072341716
2020-02-29,-0.0132850297599628,Inflation Linked Bonds,81.25,1.2208795315809209,0.1849568434032056,1.1746326369958184,1,0.2185378374202714,-0.28046144129231737
2020-03-31,-0.0551249098507766,Inflation Linked Bonds,81.69,0.7399186089530163,0.54153846153846,1.1195820879961644,0,0.4296454125842696,0.055319701002597865
2020-04-30,0.0052296292999214,Inflation Linked Bonds,81.93,0.3183543528835653,0.2937936099890015,1.0028808290110491,0,0.3115440389171748,0.01840912142896395
2020-05-31,0.0051068730603798,Inflation Linked Bonds,81.85,0.0855955001222819,-0.0976443305260699,0.9078971887656384,0,0.20029160441534408,0.023408885713387357
2020-06-30,0.022555677299973,Inflation Linked Bonds,82.13,0.2685874740568916,0.3420891875381748,0.8241551788968219,0,-0.028512409280203103,-0.09978032468749819
2020-07-31,0.0177394231874359,Inflation Linked Bonds,81.84,0.3925417075564263,-0.3530987458906565,0.7721912340391232,0,-0.16486584010937316,-0.1380771481238411
2020-08-31,-0.0029659114090707,Inflation Linked Bonds,81.5,-0.1714845663890241,-0.4154447702834796,0.6733508246359617,0,-0.16636692473442277,-0.05814081702449186
2020-09-30,0.0007322487123322,Inflation Linked Bonds,81.56,-0.3177707162063004,0.0736196319018445,0.5770317917781663,0,-0.1548085263175385,-0.03392095195749726
2020-10-31,0.0096035401339928,Inflation Linked Bonds,81.71,-0.2685219089466728,0.1839136831780274,0.4942091009395855,0,-0.19629553634551505,-0.01768945499244104
2020-11-30,0.0154006152588026,Inflation Linked Bonds,81.43,-0.2938655565078885,-0.342675315138885,0.3893642654985309,0,-0.2308519938319326,-0.05124058998859832
2020-12-31,0.006200648619361,Inflation Linked Bonds,81.7,-0.2807274502624191,0.3315731302959479,0.2546530571355981,0,-0.2406078323230626,-0.051137832007013335
2021-01-31,0.0031033736292729,Inflation Linked Bonds,81.84,0.912453760789167,0.1713586291309576,0.217163394802497,1,-0.4379106293583171,-0.06523576189453385
2021-02-28,-0.0138778372928562,Inflation Linked Bonds,82.01,0.9353846153846268,0.2077223851417509,0.1933721517861392,1,-0.44366474100189596,-0.04483494371081467
2021-03-31,0.0223646719360279,Inflation Linked Bonds,82.78,1.334312645366631,0.9389098890379088,0.2429049881539404,1,0.06173830575389043,-0.020899288260895835
2021-04-30,-0.0063565689551638,Inflation Linked Bonds,83.25,1.6111314536799703,0.5677699927518765,0.3506364132203075,1,-0.15662960464628253,-0.06408917000712255
2021-05-31,0.0076766531644854,Inflation Linked Bonds,83.47,1.9792302993280495,0.2642642642642689,0.5084393131541215,1,-0.12213396497902515,-0.032368579875314156
2021-06-30,0.001926455574275,Inflation Linked Bonds,83.69,1.89942773651528,0.2635677488918242,0.6443426683589872,1,-0.12464387790430137,-0.07620756098416218
2021-07-31,0.0268309713682328,Inflation Linked Bonds,83.61,2.162756598240456,-0.0955908710718156,0.7918605759159897,1,0.16968661430833934,0.021798678900303698
2021-08-31,-0.0020427088955079,Inflation Linked Bonds,83.9,2.944785276073625,0.3468484631025115,1.0515497294545435,1,-0.02792557349377268,-0.01596379844372531
2021-09-30,0.0034968329390991,Inflation Linked Bonds,84.3,3.3594899460519745,0.4767580452920139,1.3579881179760669,1,-0.11507627853218312,-0.008095314500862195
2021-10-31,0.0008498935152871,Inflation Linked Bonds,85.02,4.050911761106346,0.8540925266903976,1.717940923813818,1,-0.139092139722705,-0.023081873049396868
2021-11-30,0.0136718799349973,Inflation Linked Bonds,85.4,4.875353063981325,0.4469536579628341,2.148709142187919,1,0.12795115477105065,0.04845355373898477
2021-12-31,0.0046494118489217,Inflation Linked Bonds,85.76,4.969400244798039,0.4215456674472984,2.586219783442958,1,0.13377228432748967,0.04830415051790229
2022-01-31,-0.0080467287281925,Inflation Linked Bonds,86.02,5.107526881720426,0.3031716417910335,2.935809210187229,1,-0.04425614354637775,-0.014219108964259415
2022-02-28,0.0009246857027416,Inflation Linked Bonds,86.83,5.877332032678928,0.9416414787258852,3.3476381616284208,1,-0.3284333201291917,-0.03540896333574479
2022-03-31,0.0211639930253224,Inflation Linked Bonds,88.94,7.44141096883304,2.4300357019463315,3.856563021917288,1,0.17763439583402782,-0.010957635548525494
2022-04-30,-0.0100336674730897,Inflation Linked Bonds,89.45,7.447447447447453,0.5734202833370894,4.342922688064578,1,-0.17983304562487157,-0.14763035569160912
2022-05-31,-0.0373847295615167,Inflation Linked Bonds,90.19,8.05079669342279,0.827277808831739,4.84888655423914,1,-0.45840535482293665,-0.37393957089116026
2022-06-30,-0.0311988038963837,Inflation Linked Bonds,90.92,8.639024973115061,0.8094023727686084,5.410519657289122,1,-0.6249593215978068,-0.46498286976074976
2022-07-31,0.0554541557687855,Inflation Linked Bonds,91.02,8.86257624686042,0.1099868015838057,5.968837961340785,1,-0.003079980776040318,-0.10106778586437805
2022-08-31,-0.0455773242140349,Inflation Linked Bonds,91.58,9.153754469606667,0.6152493957372052,6.486252060801871,1,-0.22470767270303413,-0.2721780102218339
2022-09-30,-0.0595596082534016,Inflation Linked Bonds,92.67,9.928825622775816,1.1902162044114428,7.03369670052886,1,-0.4021914974183179,-0.41630398317229983
