Date,asset_return,asset_name,price,HICP,HICP_YoY,HICP_MoM,HICP_12m_avg,high_inflation,roll_corr_12m
2011-05-31,-0.0637111158675799,Euro Stoxx 50,2819.39990234375,74.52,2.7295285359801413,0.0134210173130977,2.1447156060907804,1,-0.038373168190085065
2011-06-30,0.0103320309151282,Euro Stoxx 50,2848.530029296875,74.51,2.7157430383236925,-0.013419216317756,2.247449835221747,1,-0.10591643940247039
2011-07-31,-0.0625445090193946,Euro Stoxx 50,2670.3701171875,74.09,2.5751072961373467,-0.5636827271507161,2.3188697867528845,1,-0.04350997430382856
2011-08-31,-0.1379172260399589,Euro Stoxx 50,2302.080078125,74.22,2.556307862373908,0.1754622756107382,2.4009012899039264,1,-0.28058266179451
2011-09-30,-0.0531780658626497,Euro Stoxx 50,2179.659912109375,74.77,2.988980716253442,0.7410401509027276,2.4932798634845024,1,-0.23476653537198455
2011-10-31,0.0943083172983707,Euro Stoxx 50,2385.219970703125,75.03,3.0490317264112,0.3477330480139207,2.585179711683289,1,0.13165235571294853
2011-11-30,-0.0229706441064002,Euro Stoxx 50,2330.429931640625,75.09,3.032381997804623,0.0799680127948843,2.678226880684139,1,-0.0725020258032804
2011-12-31,-0.0059559322612753,Euro Stoxx 50,2316.550048828125,75.34,2.755046372067671,0.3329338127580294,2.7230935987802574,1,0.12705875894449492
2012-01-31,0.0432150660124492,Euro Stoxx 50,2416.659912109375,74.74,2.664835164835156,-0.7963897000265563,2.7519095064612387,0,0.33380027608808593
2012-02-29,0.0394967429360744,Euro Stoxx 50,2512.110107421875,75.11,2.7356038845575137,0.4950495049504955,2.776709900231813,0,0.4621495340056959
2012-03-31,-0.0138648692277049,Euro Stoxx 50,2477.280029296875,76.08,2.685922526656759,1.2914392224737004,2.7776524463371697,0,0.4481786879898065
2012-04-30,-0.0689668086109515,Euro Stoxx 50,2306.429931640625,76.43,2.5768353241175657,0.4600420609884414,2.7554437037932518,0,0.47794449659260196
2012-05-31,-0.081290130544312,Euro Stoxx 50,2118.93994140625,76.33,2.428878153515845,-0.1308386759126145,2.73038950525456,0,0.5437024282666945
2012-06-30,0.0687985659471439,Euro Stoxx 50,2264.719970703125,76.27,2.3620990471077574,-0.0786060526660636,2.7009191726532324,0,0.2632813038238933
2012-07-31,0.0269348973776486,Euro Stoxx 50,2325.719970703125,75.87,2.4024834660548056,-0.5244526025960261,2.686533853479687,0,0.15233174047632606
2012-08-31,0.0494427496357656,Euro Stoxx 50,2440.7099609375,76.16,2.6138507140932354,0.3822327665743863,2.691329091122965,0,0.036430692765229776
2012-09-30,0.0055516833400885,Euro Stoxx 50,2454.260009765625,76.72,2.6079978601043274,0.7352941176470562,2.659580519777205,0,0.19613567003310847
2012-10-31,0.0201200698442769,Euro Stoxx 50,2503.639892578125,76.9,2.49233639877382,0.2346193952033504,2.61318924247409,0,-0.13063411810835387
2012-11-30,0.0286023991046628,Euro Stoxx 50,2575.25,76.74,2.1973631642029368,-0.2080624187256297,2.543604339673949,0,-0.0792653661628326
